Date Time,p (mbar),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),SWDR (W/m?,PAR (µmol/m?s),Tlog (degC),T (degC)
07.05.2021 23:20:00,992.26,0.35,74.92,8.36,6.26,2.1,3.94,6.31,1242.51,0.62,1.2,166.9,0,0,14.38,4.38
07.05.2021 23:30:00,992.34,0.67,79.65,8.05,6.41,1.64,4.03,6.46,1244.93,1.26,1.77,147.1,0,0,14.27,3.85
07.05.2021 23:40:00,992.43,0.75,81.6,7.9,6.45,1.45,4.05,6.5,1246.21,1.17,2.08,162.1,0,0,14.16,3.59
07.05.2021 23:50:00,992.48,0.91,83,7.86,6.52,1.34,4.1,6.57,1246.59,1.14,2.12,155.4,0,0,14.05,3.51
08.05.2021 00:00:00,992.49,0.95,84.7,7.73,6.55,1.18,4.11,6.6,1247.67,0.99,1.88,168.8,0,0,13.93,3.27
08.05.2021 00:10:00,992.51,0.72,84.3,7.63,6.44,1.2,4.04,6.48,1248.53,0.97,2.09,162.1,0,0,13.81,3.1
08.05.2021 00:20:00,992.52,0.63,84,7.61,6.39,1.22,4.02,6.44,1248.76,1.17,2.56,154,0,0,13.67,3.05
08.05.2021 00:30:00,992.56,0.54,84.8,7.49,6.35,1.14,3.99,6.4,1249.83,1.48,2.28,153.4,0,0,13.54,2.83
08.05.2021 00:40:00,992.6,0.48,85.2,7.43,6.33,1.1,3.97,6.37,1250.45,0.95,2.3,172.4,0,0,13.41,2.71
08.05.2021 00:50:00,992.57,0.5,85.6,7.4,6.34,1.07,3.98,6.38,1250.62,0.81,1.51,166.6,0,0,13.29,2.66
08.05.2021 01:00:00,992.55,0.46,86.5,7.3,6.31,0.99,3.97,6.36,1251.49,0.75,1.61,184.7,0,0,13.17,2.47
08.05.2021 01:10:00,992.56,0.42,87.4,7.21,6.3,0.91,3.96,6.35,1252.31,0.96,1.55,195.7,0,0,13.05,2.29
08.05.2021 01:20:00,992.56,0.4,88.2,7.13,6.29,0.84,3.95,6.33,1253.02,0.78,1.54,191.1,0,0,12.94,2.14
08.05.2021 01:30:00,992.59,0.38,89.3,7.03,6.28,0.75,3.94,6.33,1253.93,0.95,1.69,186.5,0,0,12.81,1.95
08.05.2021 01:40:00,992.6,0.32,90.1,6.94,6.25,0.69,3.93,6.3,1254.79,1.1,1.75,179,0,0,12.69,1.76
08.05.2021 01:50:00,992.57,0.24,91.3,6.81,6.21,0.59,3.9,6.26,1256.01,1,1.62,197.4,0,0,12.56,1.49
08.05.2021 02:00:00,992.55,0.16,92.3,6.7,6.18,0.52,3.88,6.23,1257.03,1.51,2.52,175.8,0,0,12.43,1.27
08.05.2021 02:10:00,992.53,0.09,91.8,6.7,6.15,0.55,3.86,6.19,1257,1.11,2.18,190.2,0,0,12.3,1.27
08.05.2021 02:20:00,992.55,0.06,92.5,6.63,6.14,0.5,3.85,6.18,1257.64,1.13,1.94,194.2,0,0,12.17,1.14
08.05.2021 02:30:00,992.53,0.03,92.8,6.6,6.12,0.48,3.85,6.17,1257.97,1.22,2.67,175.1,0,0,12.04,1.06
08.05.2021 02:40:00,992.54,-0.02,92.8,6.57,6.1,0.47,3.83,6.14,1258.25,1.47,2.68,171.4,0,0,11.92,1.01
08.05.2021 02:50:00,992.52,-0.07,93.4,6.51,6.08,0.43,3.82,6.12,1258.85,0.92,1.55,175.8,0,0,11.8,0.87
08.05.2021 03:00:00,992.54,-0.14,94,6.43,6.05,0.39,3.8,6.09,1259.62,1.48,3.21,180.6,0,0,11.69,0.72
08.05.2021 03:10:00,992.56,-0.2,95,6.33,6.02,0.32,3.78,6.06,1260.65,1.01,2.93,174.4,0,0,11.57,0.5
08.05.2021 03:20:00,992.57,-0.28,95.3,6.28,5.99,0.3,3.76,6.03,1261.21,1.16,2.07,175.9,0,0,11.45,0.39
08.05.2021 03:30:00,992.56,-0.33,95.3,6.25,5.96,0.29,3.74,6.01,1261.47,1.97,2.92,176,0,0,11.34,0.33
08.05.2021 03:40:00,992.56,-0.39,95.3,6.23,5.94,0.29,3.73,5.98,1261.76,1.63,2.51,190.4,0,0,11.24,0.27
08.05.2021 03:50:00,992.57,-0.39,95.5,6.21,5.93,0.28,3.73,5.98,1261.91,1.53,2.86,185.4,0,0,11.14,0.24
08.05.2021 04:00:00,992.51,-0.37,94.9,6.26,5.94,0.32,3.73,5.99,1261.34,1.49,2.63,177.7,0,0,11.07,0.34
08.05.2021 04:10:00,992.45,-0.42,94,6.3,5.93,0.38,3.72,5.97,1260.87,0.93,2.3,207.5,0,0,11.04,0.43
08.05.2021 04:20:00,992.45,-0.43,93.9,6.3,5.92,0.38,3.72,5.96,1260.89,1.09,2.53,154.8,0,0,11.04,0.43
08.05.2021 04:30:00,992.44,-0.4,94,6.31,5.93,0.38,3.73,5.98,1260.76,0.7,1.39,148.5,0,3.27,11.04,0.45
08.05.2021 04:40:00,992.46,-0.45,93.6,6.31,5.91,0.4,3.71,5.96,1260.77,0.67,1.16,154.3,1.24,8.51,11.02,0.46
08.05.2021 04:50:00,992.56,-0.5,94.8,6.21,5.89,0.32,3.7,5.93,1261.94,1.38,2.61,168.6,5.32,15.32,10.99,0.23
08.05.2021 05:00:00,992.63,-0.48,95.2,6.2,5.9,0.3,3.7,5.94,1262.2,1.64,3.51,161.2,10.39,24.11,10.95,0.2
08.05.2021 05:10:00,992.66,-0.44,95.7,6.18,5.91,0.27,3.71,5.96,1262.4,2.14,3.48,170.2,25.87,45.01,10.95,0.16
08.05.2021 05:20:00,992.77,-0.33,95.2,6.26,5.96,0.3,3.74,6,1261.67,1,2.33,164.4,51.48,73.13,10.96,0.34
08.05.2021 05:30:00,992.85,-0.32,94.3,6.33,5.97,0.36,3.75,6.01,1261.11,1.51,2.62,161.5,62.32,102.15,11,0.49
08.05.2021 05:40:00,992.87,-0.3,94.4,6.33,5.98,0.35,3.75,6.02,1261.1,1.48,3.06,164.6,73.08,120.64,11.09,0.49
08.05.2021 05:50:00,992.88,-0.3,94.2,6.34,5.98,0.37,3.75,6.02,1260.99,1.56,2.84,164.7,82.47,148.01,11.2,0.52
08.05.2021 06:00:00,992.94,-0.21,92.9,6.47,6.01,0.46,3.78,6.06,1259.74,1.49,2.05,170.7,133.11,227.75,11.34,0.8
08.05.2021 06:10:00,992.97,-0.17,91,6.63,6.03,0.6,3.79,6.08,1258.26,1.34,2.1,183.3,145.96,258.39,11.51,1.13
08.05.2021 06:20:00,993.06,-0.05,89.8,6.78,6.08,0.69,3.82,6.13,1256.98,1.08,1.7,185,192.02,336.83,11.75,1.43
08.05.2021 06:30:00,993.12,0.05,86.3,7.1,6.13,0.97,3.85,6.17,1254.04,1.46,2.59,171.1,202.64,364.92,12.04,2.09
08.05.2021 06:40:00,993.12,0.08,84.5,7.27,6.14,1.13,3.86,6.18,1252.56,1.77,3.02,178.1,247.97,443.11,12.4,2.41
08.05.2021 06:50:00,993.14,0.22,82.7,7.51,6.21,1.3,3.9,6.25,1250.5,1.53,2.31,174.7,276.8,497.03,12.79,2.86
08.05.2021 07:00:00,993.15,0.47,80.1,7.89,6.32,1.57,3.97,6.37,1247.28,1.14,2.24,162.5,304.33,551.6,13.23,3.57
08.05.2021 07:10:00,993.13,0.53,77.77,8.16,6.35,1.81,3.99,6.39,1245.1,2.03,2.9,145.8,334.14,602.86,13.77,4.04
08.05.2021 07:20:00,993.12,0.7,76.33,8.42,6.43,1.99,4.03,6.47,1243.07,1.88,3.28,151.4,364.15,658.58,14.36,4.49
08.05.2021 07:30:00,993.09,0.95,73.79,8.87,6.54,2.32,4.11,6.59,1239.66,1.16,2.24,149.4,383.15,698.69,14.97,5.23
08.05.2021 07:40:00,993.03,1.05,70.09,9.4,6.59,2.81,4.14,6.64,1235.83,2.22,3.24,153.2,424.94,775.75,15.66,6.07
08.05.2021 07:50:00,993.03,1.06,68.09,9.69,6.6,3.09,4.14,6.64,1233.93,2.82,4.54,160.6,458.4,839.52,16.4,6.5
08.05.2021 08:00:00,992.98,0.94,64.92,10.08,6.54,3.53,4.11,6.59,1231.37,3.26,5.07,156.3,485.13,892.13,17.1,7.07
08.05.2021 08:10:00,992.91,0.96,61.89,10.58,6.55,4.03,4.11,6.6,1228.14,3.12,4.87,154,511.55,941.47,17.74,7.79
08.05.2021 08:20:00,992.85,0.93,59.2,11.04,6.54,4.51,4.11,6.58,1225.35,2.87,4.6,163.1,536.03,995.69,18.34,8.41
08.05.2021 08:30:00,992.81,1.06,57.33,11.51,6.6,4.91,4.14,6.65,1222.62,3.18,4.99,158,560.05,1042.8,18.99,9.02
08.05.2021 08:40:00,992.8,1.25,56.53,11.83,6.69,5.14,4.2,6.74,1220.79,3.27,5.56,153.8,582.97,1088.5,19.66,9.43
08.05.2021 08:50:00,992.7,0.53,50.89,12.48,6.35,6.13,3.99,6.4,1217.42,3.12,6.77,185.8,612.52,1150.17,20.32,10.22
08.05.2021 09:00:00,992.59,-0.66,45.24,12.87,5.82,7.05,3.66,5.86,1215.56,4.36,6.18,194.2,632.94,1187.08,20.92,10.68
08.05.2021 09:10:00,992.57,-0.34,45.78,13.01,5.96,7.06,3.74,6,1214.74,4.31,6.43,220,660.16,1242.26,21.42,10.85
08.05.2021 09:20:00,992.64,-0.63,44.51,13.11,5.83,7.27,3.66,5.88,1214.41,4.32,6.21,209.1,687.76,1296.95,21.84,10.96
08.05.2021 09:30:00,992.66,-0.81,43.69,13.18,5.76,7.42,3.62,5.8,1214.14,3.42,7.02,212.5,763.16,1436.9,22.23,11.04
08.05.2021 09:40:00,992.64,-0.31,43.09,13.86,5.97,7.89,3.75,6.02,1210.77,2.21,5.54,230.8,703.85,1330.28,22.63,11.8
08.05.2021 09:50:00,992.56,-0.64,42.59,13.69,5.83,7.86,3.66,5.87,1211.55,2.69,4.91,216.5,291.41,553.18,23.11,11.61
08.05.2021 10:00:00,992.57,-0.66,42.96,13.55,5.82,7.73,3.66,5.87,1212.2,3.85,6.52,224.9,393.68,762.42,23.42,11.46
08.05.2021 10:10:00,992.56,-1.4,40.54,13.6,5.51,8.08,3.46,5.55,1212.12,5.61,8.41,217,691.43,1311.18,23.42,11.51
08.05.2021 10:20:00,992.5,-1.39,40.13,13.74,5.51,8.23,3.46,5.56,1211.37,4.41,6.82,210.8,545.73,1043.94,23.34,11.67
08.05.2021 10:30:00,992.47,-1.8,39.2,13.65,5.35,8.3,3.36,5.39,1211.83,5.26,7.87,214.8,411.38,804.76,23.29,11.57
08.05.2021 10:40:00,992.39,-1.81,38.84,13.77,5.35,8.42,3.36,5.39,1211.18,4.3,6.24,207.8,829.2,1580,23.15,11.7
08.05.2021 10:50:00,992.21,-2.01,37.28,14.13,5.27,8.86,3.31,5.31,1209.34,5.61,8.17,212.8,561.09,1070.22,23.08,12.09
08.05.2021 11:00:00,992.13,-2.72,35.93,13.91,5,8.91,3.14,5.04,1210.39,5.13,7.75,209.3,847.47,1617.51,23.09,11.85
08.05.2021 11:10:00,992.04,-2.55,35.42,14.29,5.06,9.23,3.18,5.1,1208.51,5.08,7.43,207.9,681.26,1317.58,23.07,12.26
08.05.2021 11:20:00,992.01,-2.01,36.68,14.36,5.27,9.09,3.31,5.31,1208.04,4.81,7.61,215.9,743.49,1423.98,23.12,12.34
08.05.2021 11:30:00,991.96,-2.6,35.12,14.35,5.04,9.31,3.17,5.08,1208.13,5.03,8.03,213.5,817.4,1564.96,23.19,12.33
08.05.2021 11:40:00,991.91,-2.25,35.24,14.69,5.18,9.51,3.25,5.22,1206.52,4.02,6.53,224.9,788.17,1511.41,23.27,12.68
08.05.2021 11:50:00,991.76,-2.31,35.26,14.61,5.15,9.46,3.24,5.19,1206.69,5.07,8.54,221.4,619.6,1202.74,23.43,12.6
08.05.2021 12:00:00,991.68,-2.13,36.29,14.39,5.22,9.17,3.28,5.27,1207.53,3.84,6.37,224.8,461.76,902.91,23.57,12.37
08.05.2021 12:10:00,991.58,-2.02,35.84,14.69,5.26,9.42,3.31,5.31,1206.08,5.38,8.63,214.9,498.57,970.94,23.64,12.68
08.05.2021 12:20:00,991.5,-2.45,34.75,14.68,5.1,9.58,3.21,5.14,1206.1,4.76,6.9,224.5,729.77,1408.76,23.67,12.67
08.05.2021 12:30:00,991.35,-2.14,35.05,14.88,5.22,9.66,3.28,5.26,1204.98,3.5,6.15,211.3,564.46,1107.56,23.69,12.88
08.05.2021 12:40:00,991.2,-2.03,34.59,15.21,5.26,9.95,3.31,5.31,1203.39,4.52,6.46,218.4,821.98,1596.21,23.78,13.21
08.05.2021 12:50:00,991.09,-1.97,34.18,15.46,5.28,10.17,3.32,5.33,1202.2,3.43,7.15,212.6,853.94,1644.64,23.92,13.46
08.05.2021 13:00:00,991,-1.99,34.46,15.32,5.28,10.04,3.32,5.33,1202.68,3.89,7.41,198.7,782.84,1528.83,24.15,13.32
08.05.2021 13:10:00,990.87,-1.83,34.53,15.47,5.34,10.13,3.36,5.39,1201.86,4.33,6.91,217.5,933.34,1795.75,24.42,13.47
08.05.2021 13:20:00,990.71,-1.88,33.48,15.88,5.32,10.57,3.35,5.37,1199.96,3.75,8.32,190.2,870.64,1684.78,24.72,13.88
08.05.2021 13:30:00,990.58,-2.06,33.58,15.63,5.25,10.38,3.3,5.3,1200.88,4,7.25,204.6,662.96,1306.94,25.07,13.63
08.05.2021 13:40:00,990.46,-1.57,34.14,15.95,5.44,10.5,3.43,5.5,1199.35,4.3,7.33,180,821.85,1589.05,25.32,13.94
08.05.2021 13:50:00,990.35,-1.54,33.69,16.19,5.45,10.73,3.43,5.51,1198.25,4.2,7.44,188.3,686.61,1336.81,25.52,14.17
08.05.2021 14:00:00,990.2,-1.53,34.25,15.94,5.46,10.48,3.44,5.51,1199.07,3.68,5.94,214.4,654.46,1278.59,25.68,13.93
08.05.2021 14:10:00,990.05,-1.24,34.11,16.34,5.58,10.77,3.51,5.63,1197.2,3,4.93,180.8,757.34,1476.16,25.8,14.32
08.05.2021 14:20:00,989.96,-1.66,32.88,16.44,5.41,11.03,3.4,5.46,1196.8,3.82,5.72,209,687.75,1347.57,25.96,14.41
08.05.2021 14:30:00,989.76,-1.48,33.36,16.42,5.48,10.94,3.45,5.53,1196.61,3.96,7.06,185.4,667.26,1302.2,26.13,14.39
08.05.2021 14:40:00,989.58,-1.32,33.23,16.69,5.54,11.14,3.49,5.6,1195.32,3.89,7,190,722.78,1408.72,26.26,14.64
08.05.2021 14:50:00,989.39,-1.57,32.34,16.83,5.44,11.39,3.43,5.5,1194.6,4.17,6.35,177.9,469.29,923.75,26.36,14.77
08.05.2021 15:00:00,989.24,-1.43,32.26,17.05,5.5,11.55,3.46,5.56,1193.56,5.17,8.53,173.4,499.75,984.57,26.43,14.97
08.05.2021 15:10:00,989.18,-1.56,32.11,16.96,5.45,11.51,3.43,5.5,1193.84,4.91,7,184.6,320.9,633.71,26.41,14.89
08.05.2021 15:20:00,989.17,-1.35,32.6,16.97,5.53,11.44,3.49,5.59,1193.75,4.01,5.99,186.8,407.59,813.43,26.29,14.9
08.05.2021 15:30:00,989.02,-1.29,32.11,17.3,5.55,11.74,3.5,5.62,1192.32,3.49,5.64,179.2,658.36,1277.45,26.17,15.2
08.05.2021 15:40:00,988.85,-1.13,32,17.57,5.62,11.95,3.54,5.69,1191.09,3.56,6.61,193.8,581.48,1126.62,26.19,15.44
08.05.2021 15:50:00,988.7,-0.6,32.88,17.77,5.84,11.93,3.68,5.91,1190.06,3.6,7.09,210.3,539.17,1051.59,26.32,15.62
08.05.2021 16:00:00,988.61,-0.56,32.99,17.77,5.86,11.91,3.7,5.93,1189.95,4.31,6.85,195.6,538.4,1044.61,26.51,15.62
08.05.2021 16:10:00,988.5,-0.86,31.87,17.99,5.73,12.26,3.62,5.8,1189.09,5.04,8.98,199.4,487.24,944.72,26.66,15.81
08.05.2021 16:20:00,988.51,-1.95,30.3,17.47,5.29,12.17,3.34,5.35,1191.2,5.61,8.73,209.9,334.34,660.76,26.69,15.35
08.05.2021 16:30:00,988.46,-0.91,32.54,17.56,5.71,11.84,3.6,5.78,1190.62,3.29,5.25,192.6,267.33,535.31,26.56,15.43
08.05.2021 16:40:00,988.36,-0.37,34,17.49,5.95,11.54,3.75,6.02,1190.64,4.33,7.09,180.7,222.24,447.45,26.42,15.37
08.05.2021 16:50:00,988.28,-0.22,34.77,17.29,6.01,11.28,3.79,6.08,1191.25,4.18,6.29,181.3,172.1,348.97,26.26,15.19
08.05.2021 17:00:00,988.2,0.01,35.6,17.17,6.11,11.06,3.86,6.18,1191.57,4.05,6.24,205.9,130.74,265.57,26.05,15.08
08.05.2021 17:10:00,988.09,0.19,36.05,17.18,6.19,10.99,3.91,6.27,1191.36,3.23,4.68,173.9,109.56,225.24,25.8,15.09
08.05.2021 17:20:00,988,0.39,36.31,17.31,6.29,11.03,3.97,6.36,1190.71,3.11,5.91,185.5,175.78,354.55,25.56,15.21
08.05.2021 17:30:00,987.91,0.28,35.81,17.41,6.23,11.18,3.93,6.31,1190.25,3.46,6.3,182.4,159.62,325.82,25.38,15.3
08.05.2021 17:40:00,987.87,0.24,35.79,17.37,6.22,11.15,3.92,6.29,1190.38,3.47,5.18,187.9,142.97,289.01,25.26,15.26
08.05.2021 17:50:00,987.77,0.03,35.32,17.33,6.12,11.21,3.86,6.2,1190.42,4.02,6.1,184.7,163.2,326.39,25.15,15.23
08.05.2021 18:00:00,987.68,-0.07,34.88,17.42,6.08,11.35,3.84,6.15,1190,4.19,6.3,187.5,169.19,339.22,25.03,15.31
08.05.2021 18:10:00,987.66,-0.04,34.97,17.41,6.09,11.32,3.84,6.16,1190.02,3.98,5.76,185.9,106.86,217.05,24.92,15.3
08.05.2021 18:20:00,987.73,-0.15,34.88,17.32,6.04,11.28,3.81,6.12,1190.45,3.91,5.33,185.5,71.13,145.6,24.8,15.22
08.05.2021 18:30:00,987.69,-0.33,34.79,17.13,5.96,11.17,3.76,6.04,1191.14,4.49,6.43,199.2,58.25,121.16,24.67,15.05
08.05.2021 18:40:00,987.66,-0.22,35.35,17,6.01,10.99,3.79,6.09,1191.58,3.84,5.81,203.1,42.5,89.97,24.49,14.93
08.05.2021 18:50:00,987.56,-0.06,35.94,16.92,6.08,10.84,3.84,6.16,1191.72,3.02,5.13,185.1,34.88,74.17,24.3,14.86
08.05.2021 19:00:00,987.48,0.13,36.62,16.84,6.17,10.67,3.89,6.24,1191.91,2.64,3.44,194.1,33.78,69.9,24.13,14.78
08.05.2021 19:10:00,987.44,0.2,36.94,16.77,6.2,10.58,3.91,6.27,1192.1,2.89,3.91,193.7,27.02,55.73,23.99,14.72
08.05.2021 19:20:00,987.5,0.31,37.34,16.73,6.25,10.48,3.94,6.33,1192.31,2.67,3.64,192,14.75,31.14,23.87,14.68
08.05.2021 19:30:00,987.48,0.39,37.72,16.66,6.29,10.38,3.97,6.37,1192.52,2.72,3.64,191.1,4.62,11.26,23.76,14.62
08.05.2021 19:40:00,987.45,0.57,38.31,16.62,6.37,10.25,4.02,6.45,1192.61,2.56,3.42,186.8,1.41,5.1,23.67,14.58
08.05.2021 19:50:00,987.46,0.55,38.35,16.58,6.36,10.22,4.01,6.44,1192.79,1.87,2.46,187.6,0.31,3.18,23.58,14.54
08.05.2021 20:00:00,987.53,0.71,38.82,16.57,6.43,10.14,4.06,6.51,1192.89,1.11,1.61,191.4,0,1.39,23.51,14.53
08.05.2021 20:10:00,987.49,0.98,39.84,16.46,6.56,9.9,4.14,6.64,1193.2,0.81,1.4,159.2,0,0,23.48,14.43
08.05.2021 20:20:00,987.43,1.2,40.79,16.33,6.66,9.67,4.21,6.75,1193.57,0.92,1.77,192,0,0,23.47,14.31
08.05.2021 20:30:00,987.35,1.22,41.28,16.17,6.67,9.49,4.21,6.76,1194.14,1.76,2.22,202.9,0,0,23.46,14.15
08.05.2021 20:40:00,987.29,1.09,41.36,15.99,6.61,9.38,4.18,6.7,1194.8,2.02,2.4,202.7,0,0,23.41,13.98
08.05.2021 20:50:00,987.28,1.08,41.37,15.97,6.61,9.36,4.17,6.69,1194.87,1.49,1.96,191,0,0,23.31,13.96
08.05.2021 21:00:00,987.23,1.17,41.83,15.89,6.65,9.25,4.2,6.73,1195.08,1.64,3.11,184.7,0,0,23.21,13.89
08.05.2021 21:10:00,987.05,1.34,42.88,15.7,6.73,8.97,4.25,6.82,1195.62,2.1,2.82,197.1,0,0,23.11,13.7
08.05.2021 21:20:00,987.06,1.5,44.36,15.36,6.81,8.54,4.3,6.9,1197.01,1.92,2.85,200.5,0,0,23,13.36
08.05.2021 21:30:00,987.1,1.4,44,15.37,6.76,8.6,4.27,6.85,1197.04,1.78,3.55,178.2,0,0,22.86,13.37
08.05.2021 21:40:00,987.09,1.49,44.2,15.4,6.8,8.59,4.3,6.89,1196.88,1.56,2.43,178.4,0,0,22.71,13.4
08.05.2021 21:50:00,987.08,1.58,44.82,15.29,6.85,8.43,4.33,6.94,1197.31,1.46,2.27,185.5,0,0,22.58,13.29
08.05.2021 22:00:00,987.06,1.61,45.37,15.13,6.86,8.26,4.34,6.95,1197.95,1.52,2.09,203.4,0,0,22.47,13.13
08.05.2021 22:10:00,986.99,1.5,45.15,15.08,6.81,8.27,4.3,6.9,1198.1,1.78,2.6,200.1,0,0,22.38,13.08
08.05.2021 22:20:00,986.97,1.46,44.89,15.13,6.79,8.34,4.29,6.88,1197.87,1.73,2.42,191.8,0,0,22.31,13.13
08.05.2021 22:30:00,987,1.53,45.11,15.13,6.82,8.3,4.31,6.91,1197.9,1.88,2.34,195.3,0,0,22.24,13.13
08.05.2021 22:40:00,986.98,1.6,45.68,15.02,6.86,8.16,4.33,6.95,1198.31,1.93,2.59,195,0,0,22.18,13.02
08.05.2021 22:50:00,986.95,1.67,46.29,14.89,6.89,8,4.36,6.98,1198.81,2.46,2.94,201.2,0,0,22.11,12.89
08.05.2021 23:00:00,986.97,1.79,47.1,14.76,6.95,7.81,4.39,7.05,1199.35,2.62,3.27,204.5,0,0,22.02,12.76
08.05.2021 23:10:00,986.96,1.86,47.7,14.65,6.99,7.66,4.42,7.08,1199.82,2.67,3.4,207.6,0,0,21.9,12.64
08.05.2021 23:20:00,986.93,2.02,48.68,14.52,7.07,7.45,4.47,7.16,1200.3,2.82,4.01,205.4,0,0,21.77,12.51
08.05.2021 23:30:00,986.94,2.07,49.04,14.47,7.09,7.37,4.48,7.19,1200.55,2.65,3.58,199.8,0,0,21.64,12.45
08.05.2021 23:40:00,986.91,1.96,48.47,14.52,7.04,7.48,4.45,7.13,1200.29,2.41,3.11,204,0,0,21.53,12.51
08.05.2021 23:50:00,986.93,2.17,49.22,14.51,7.14,7.37,4.51,7.24,1200.3,2.01,3.11,216.7,0,0,21.43,12.5
09.05.2021 00:00:00,986.97,2.52,51.68,14.17,7.33,6.85,4.63,7.42,1201.78,1.55,2.21,200.8,0,0,21.32,12.14
09.05.2021 00:10:00,986.96,2.72,54.02,13.76,7.43,6.33,4.7,7.53,1203.62,1.93,2.68,187.6,0,0,21.18,11.69
09.05.2021 00:20:00,986.93,2.75,53.93,13.8,7.44,6.36,4.71,7.54,1203.37,2.15,2.79,185.6,0,0,21,11.74
09.05.2021 00:30:00,986.86,2.43,52.4,13.89,7.28,6.61,4.6,7.37,1202.98,2.49,2.93,191.8,0,0,20.82,11.83
09.05.2021 00:40:00,986.85,2.52,53.04,13.81,7.33,6.49,4.63,7.42,1203.28,2.29,3.11,190.5,0,0,20.63,11.75
09.05.2021 00:50:00,986.83,3.05,55.91,13.61,7.61,6,4.81,7.71,1204.1,2.56,3.22,174.3,0,0,20.44,11.52
09.05.2021 01:00:00,986.78,3.24,58.95,13.08,7.71,5.37,4.88,7.82,1206.49,2.25,3.28,169.5,0,0,20.27,10.93
09.05.2021 01:10:00,986.68,3.17,59.57,12.88,7.67,5.21,4.85,7.78,1207.36,1.04,1.74,173.4,0,0,20.15,10.7
09.05.2021 01:20:00,986.54,3.19,60,12.81,7.68,5.12,4.86,7.79,1207.57,1,1.49,135.6,0,0,20.05,10.61
09.05.2021 01:30:00,986.47,3.29,61.53,12.58,7.74,4.84,4.89,7.84,1208.61,1.07,2.01,136.6,0,0,19.96,10.34
09.05.2021 01:40:00,986.45,3.18,62.27,12.33,7.68,4.65,4.85,7.78,1209.89,0.71,1.75,157,0,0,19.86,10.04
09.05.2021 01:50:00,986.42,2.91,60.05,12.54,7.53,5.01,4.76,7.64,1208.81,1.61,2.5,199.4,0,0,19.76,10.3
09.05.2021 02:00:00,986.36,2.72,55.59,13.37,7.43,5.94,4.7,7.54,1204.7,2.4,2.87,190.4,0,0,19.66,11.26
09.05.2021 02:10:00,986.31,2.87,55.11,13.63,7.51,6.12,4.75,7.62,1203.38,2.25,3.22,187.7,0,0,19.57,11.55
09.05.2021 02:20:00,986.28,3.36,61.97,12.55,7.78,4.77,4.92,7.89,1208.48,1.28,2.26,146.4,0,0,19.51,10.31
09.05.2021 02:30:00,986.28,3.4,66.6,11.71,7.8,3.91,4.93,7.91,1212.88,1.94,2.95,142.2,0,0,19.45,9.28
09.05.2021 02:40:00,986.25,3.35,67.52,11.51,7.77,3.74,4.92,7.88,1213.98,1.32,2.46,152.9,0,0,19.37,9.02
09.05.2021 02:50:00,986.16,3.32,68.28,11.36,7.76,3.6,4.91,7.87,1214.69,1.5,2.58,142.8,0,0,19.28,8.83
09.05.2021 03:00:00,986.15,3.31,68.09,11.38,7.75,3.63,4.9,7.86,1214.55,0.87,2.15,161.2,0,0,19.17,8.86
09.05.2021 03:10:00,986.17,3.29,67.99,11.38,7.74,3.64,4.9,7.85,1214.58,0.96,2.26,171.8,0,0,19.08,8.86
09.05.2021 03:20:00,986.11,3.29,68.12,11.36,7.74,3.62,4.9,7.85,1214.63,1.2,2.53,174.9,0,0,19.01,8.83
09.05.2021 03:30:00,986.06,3.22,67.66,11.38,7.7,3.68,4.87,7.81,1214.46,1.41,2.81,171.7,0,0,18.94,8.86
09.05.2021 03:40:00,985.99,3.2,66.8,11.51,7.69,3.82,4.86,7.8,1213.69,1.71,3.55,164.9,0,0,18.86,9.02
09.05.2021 03:50:00,985.94,3.2,66.47,11.57,7.69,3.88,4.87,7.8,1213.29,1.53,2.95,172.1,0,0,18.78,9.1
09.05.2021 04:00:00,985.89,3.17,66.16,11.59,7.67,3.92,4.85,7.78,1213.1,2.37,3.68,160.1,0,0,18.71,9.13
09.05.2021 04:10:00,985.87,3.22,66.33,11.61,7.7,3.91,4.87,7.81,1212.98,1.96,3.33,163.9,0,0,18.65,9.15
09.05.2021 04:20:00,985.87,3.28,67.3,11.49,7.73,3.76,4.89,7.85,1213.61,1.62,3.81,178.6,0,0,18.61,9
09.05.2021 04:30:00,985.85,3.3,67.51,11.47,7.74,3.73,4.9,7.85,1213.71,1.12,2.87,173.9,1.81,4.3,18.6,8.97
09.05.2021 04:40:00,985.8,3.29,66.92,11.56,7.74,3.83,4.9,7.85,1213.13,1.73,2.96,162.7,2.41,7.83,18.59,9.09
09.05.2021 04:50:00,985.82,3.24,66.29,11.63,7.71,3.92,4.88,7.82,1212.78,2.85,4.42,150.1,6.5,15.47,18.58,9.18
09.05.2021 05:00:00,985.79,3.28,66.23,11.67,7.73,3.94,4.89,7.84,1212.52,2.52,4.23,154.3,13.78,26.31,18.55,9.23
09.05.2021 05:10:00,985.8,3.29,66.07,11.71,7.74,3.97,4.9,7.85,1212.32,2.21,4.39,154.7,17.69,37.37,18.52,9.28
09.05.2021 05:20:00,985.79,3.33,66.1,11.74,7.76,3.98,4.91,7.87,1212.12,1.88,3.22,166.2,26.95,55.88,18.51,9.32
